[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 tetradrachm ] ] [__rst_joint [__fact_made_of [__arg1 entity0 ] [__arg2 silver_material0 ] ] [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] ] ] [__rst_contrast [__fact_creation_period [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 vessel ] ] ]	[text] this is a tetradrachm ; it is made of silver-material0 and it was created in begin-entity0-creation-time-end . unlike the vessels you recently saw , which were created during historical-period0 , this tetradrachm was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 aryballos ] ] [__rst_joint [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period0 ] ] [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] ] ] [__rst_contrast [__fact_painting_technique_used [__arg1 entityplural ] [__arg2 painting_technique0 ] ] [__fact_painting_technique_used [__arg1 entity0 ] [__arg2 painting_technique1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 kylix ] ] ]	[text] this is an aryballos and it was created during historical-period0 in begin-entity0-creation-time-end . unlike the kylixes you recently saw , which were decorated with painting-technique0 , this aryballos was decorated with painting-technique1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 imperial_portrait ] ] [__rst_joint [__fact_exhibit_portrays [__arg1 entity0 ] [__arg2 roman_emperor0 ] ] [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] ] ] [__rst_contrast [__fact_creation_period compare_additive [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 statue ] ] ]	[text] this is an imperial portrait ; it portrays roman-emperor0 and it was created in begin-entity0-creation-time-end . unlike the other statues you recently saw , which were created during historical-period0 , this imperial portrait was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 suit_of_armour ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_location_found [__arg1 entity0 ] [__arg2 city0 ] ] ] ] [__rst_contrast [__fact_made_of [__arg1 entityplural ] [__arg2 marble_material0 ] ] [__fact_made_of [__arg1 entity0 ] [__arg2 bronze_material0 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 relief ] ] ]	[text] this is a suit of armour ; it was created in begin-entity0-creation-time-end and it was found in city0 . unlike the reliefs you recently saw , which are made of marble-material0 , this suit of armour is made of bronze-material0 . [/text]
[__content_plan [__rst_joint [__rst_elaboration [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period0 ] ] [__fact_historical_period_time [__arg1 historical_period0 ] [__arg2 historical_period0_historical_period_time ] ] ] [__fact_exhibit_purpose [__arg1 entity0 ] [__arg2 entity0_exhibit_purpose ] ] ] [__rst_contrast [__fact_current_location [__arg1 entityplural ] [__arg2 museum0 ] ] [__fact_current_location [__arg1 entity0 ] [__arg2 museum1 ] ] ] [__optional_type [__arg1 entity0 ] [__arg2 relief ] ] [__optional_type [__arg1 entityplural ] [__arg2 coin ] ] ]	[text] this relief was created during historical-period0 , which ranged between begin-historical-period0-historical-period-time-end , and it begin-entity0-exhibit-purpose-end . unlike the coins you recently saw , which are located in museum0 , this relief is currently in museum1 . [/text]
[__content_plan [__rst_elaboration [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period0 ] ] [__fact_historical_period_time [__arg1 historical_period0 ] [__arg2 historical_period0_historical_period_time ] ] ] [__rst_contrast [__fact_current_location [__arg1 entityplural ] [__arg2 museum0 ] ] [__fact_current_location [__arg1 entity0 ] [__arg2 museum1 ] ] ] [__fact_historical_period_description [__arg1 historical_period0 ] [__arg2 historical_period0_historical_period_description ] ] [__optional_type [__arg1 entity0 ] [__arg2 imperial_portrait ] ] [__optional_type [__arg1 entityplural ] [__arg2 coin ] ] ]	[text] this imperial portrait was created during historical-period0 , which ranged between begin-historical-period0-historical-period-time-end . unlike the coins you recently saw , which are currently in museum0 , this imperial portrait is currently in museum1 . historical-period0 begin-historical-period0-historical-period-description-end . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 amphora ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_painting_technique_used [__arg1 entity0 ] [__arg2 painting_technique0 ] ] ] ] [__rst_contrast [__fact_creation_period [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 relief ] ] ]	[text] this is an amphora ; it was created in begin-entity0-creation-time-end and it was decorated with painting-technique0 . unlike the reliefs you recently saw , which were created during historical-period0 , this amphora was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 amphora ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_painting_technique_used [__arg1 entity0 ] [__arg2 painting_technique0 ] ] ] ] [__rst_contrast [__fact_creation_period [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 coin ] ] ]	[text] this is an amphora ; it was created in begin-entity0-creation-time-end and it was decorated with painting-technique0 . unlike the coins you recently saw , which were created during historical-period0 , this amphora was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 relief ] ] [__rst_joint [__fact_made_of [__arg1 entity0 ] [__arg2 marble_material0 ] ] [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] ] ] [__rst_contrast [__fact_creation_period compare_additive [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 exhibit ] ] ]	[text] this is a relief ; it is made of marble-material0 and it was created in begin-entity0-creation-time-end . unlike the other exhibits you recently saw , which were created during historical-period0 , this relief was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 aryballos ] ] [__rst_joint [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period0 ] ] [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] ] ] [__rst_contrast [__fact_painting_technique_used compare_additive [__arg1 entityplural ] [__arg2 painting_technique0 ] ] [__fact_painting_technique_used [__arg1 entity0 ] [__arg2 painting_technique1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 vessel ] ] ]	[text] this is an aryballos and it was created during historical-period0 in begin-entity0-creation-time-end . unlike the other vessels you recently saw , which were decorated with painting-technique0 , this aryballos was decorated with painting-technique1 . [/text]
[__content_plan [__rst_contrast [__fact_current_location [__arg1 entityplural ] [__arg2 museum0 ] ] [__fact_current_location [__arg1 entity0 ] [__arg2 museum1 ] ] ] [__fact_exhibit_depicts [__arg1 entity0 ] [__arg2 entity0_exhibit_depicts ] ] [__optional_type [__arg1 entityplural ] [__arg2 coin ] ] [__optional_type [__arg1 entity0 ] [__arg2 prochous ] ] ]	[text] unlike the coins you recently saw , which are currently in museum0 , now this prochous is exhibited in museum1 . it depicts begin-entity0-exhibit-depicts-end . [/text]
[__content_plan [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_exhibit_form [__arg1 entity0 ] [__arg2 entity0_exhibit_form ] ] ] [__rst_contrast [__fact_original_location [__arg1 entityplural ] [__arg2 region0 ] ] [__fact_original_location [__arg1 entity0 ] [__arg2 archaeological_site0 ] ] ] [__fact_exhibit_story [__arg1 entity0 ] [__arg2 entity0_exhibit_story ] ] [__optional_type [__arg1 entityplural ] [__arg2 vessel ] ] [__optional_type [__arg1 entity0 ] [__arg2 imperial_portrait ] ] ]	[text] this imperial portrait was created in begin-entity0-creation-time-end and it begin-entity0-exhibit-form-end . unlike the vessels you recently saw , which originate from region0 , this imperial portrait was originally from archaeological-site0 . begin-entity0-exhibit-story-end . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 prochous ] ] [__rst_joint [__fact_made_of [__arg1 entity0 ] [__arg2 bronze_material0 ] ] [__fact_location_found [__arg1 entity0 ] [__arg2 archaeological_site0 ] ] ] ] [__rst_contrast [__fact_creation_period [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 lekythos ] ] ]	[text] this is a prochous ; it is made of bronze-material0 and it was found in archaeological-site0 . unlike the lekythoses you recently saw , which were created during historical-period0 , this prochous was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period0 ] ] [__fact_historical_period_time [__arg1 historical_period0 ] [__arg2 historical_period0_historical_period_time ] ] ] [__rst_contrast [__fact_current_location [__arg1 entityplural ] [__arg2 museum0 ] ] [__fact_current_location [__arg1 entity0 ] [__arg2 museum1 ] ] ] [__fact_historical_period_description [__arg1 historical_period0 ] [__arg2 historical_period0_historical_period_description ] ] [__optional_type [__arg1 entity0 ] [__arg2 prochous ] ] [__optional_type [__arg1 entityplural ] [__arg2 coin ] ] ]	[text] this prochous was created during historical-period0 , which ranged between begin-historical-period0-historical-period-time-end . unlike the coins you recently saw , which are currently in museum0 , this prochous is currently in museum1 . historical-period0 begin-historical-period0-historical-period-description-end . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 painting ] ] [__rst_joint [__fact_made_of [__arg1 entity0 ] [__arg2 wood_material0 ] ] [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] ] ] [__rst_contrast [__fact_creation_period [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 vessel ] ] ]	[text] this is a painting ; it is made of wood-material0 and it was created in begin-entity0-creation-time-end . unlike the vessels you recently saw , which were created during historical-period0 , this painting was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 marriage_cauldron ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_painting_technique_used [__arg1 entity0 ] [__arg2 painting_technique0 ] ] ] ] [__rst_contrast [__fact_creation_period compare_additive [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 exhibit ] ] ]	[text] this is a marriage cauldron ; it was created in begin-entity0-creation-time-end and it was decorated with painting-technique0 . unlike the other exhibits you recently saw , which were created during historical-period0 , this marriage cauldron was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 aryballos ] ] [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] ] [__rst_contrast [__rst_joint [__fact_painting_technique_used compare_additive [__arg1 entityplural ] [__arg2 painting_technique0 ] ] [__fact_creation_period compare_additive [__arg1 entityplural ] [__arg2 historical_period0 ] ] ] [__rst_joint [__fact_painting_technique_used [__arg1 entity0 ] [__arg2 painting_technique1 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 vessel ] ] ]	[text] this is an aryballos and it was created in begin-entity0-creation-time-end . unlike the other vessels you recently saw , which were painted with painting-technique0 and were created during historical-period0 , this aryballos was decorated with painting-technique1 and it was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 lekythos ] ] [__rst_joint [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period0 ] ] [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] ] ] [__rst_contrast [__fact_painting_technique_used [__arg1 entityplural ] [__arg2 painting_technique0 ] ] [__fact_painting_technique_used [__arg1 entity0 ] [__arg2 painting_technique1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 kylix ] ] ]	[text] this is a lekythos and it was created during historical-period0 in begin-entity0-creation-time-end . unlike the kylixes you recently saw , which were painted with painting-technique0 , this lekythos was decorated with painting-technique1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 decorative_artefact ] ] [__rst_joint [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period0 ] ] [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] ] ] [__rst_contrast [__fact_made_of [__arg1 entityplural ] [__arg2 marble_material0 ] ] [__fact_made_of [__arg1 entity0 ] [__arg2 ivory_material0 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 relief ] ] ]	[text] this is a decorative artefact and it was created in begin-entity0-creation-time-end during historical-period0 . unlike the reliefs you recently saw , which are made of marble-material0 , this decorative artefact is made of ivory-material0 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 amphora ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_painting_technique_used [__arg1 entity0 ] [__arg2 painting_technique0 ] ] ] ] [__rst_contrast [__fact_creation_period compare_additive [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 exhibit ] ] ]	[text] this is an amphora ; it was created in begin-entity0-creation-time-end and it was decorated with painting-technique0 . unlike the other exhibits you recently saw , which were created during historical-period0 , this amphora was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 coin ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_original_location [__arg1 entity0 ] [__arg2 city0 ] ] ] ] [__rst_contrast [__fact_creation_period [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 vessel ] ] ]	[text] this is a coin ; it was created in begin-entity0-creation-time-end and it originates from city0 . unlike the vessels you recently saw , which were created during historical-period0 , this coin was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 complex_statue ] ] [__rst_joint [__fact_made_of [__arg1 entity0 ] [__arg2 marble_material0 ] ] [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] ] ] [__rst_contrast [__fact_creation_period compare_additive [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 statue ] ] ]	[text] this is a complex ; it is made of marble-material0 and it was created in begin-entity0-creation-time-end . unlike the other statues you recently saw , which were created during historical-period0 , this complex was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 decorative_artefact ] ] [__rst_joint [__fact_made_of [__arg1 entity0 ] [__arg2 ivory_material0 ] ] [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] ] ] [__rst_contrast [__fact_creation_period [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 relief ] ] ]	[text] this is a decorative artefact ; it is made of ivory-material0 and it was created in begin-entity0-creation-time-end . unlike the reliefs you recently saw , which were created during historical-period0 , this decorative artefact was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 aryballos ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_painting_technique_used [__arg1 entity0 ] [__arg2 painting_technique0 ] ] ] ] [__rst_contrast [__fact_creation_period compare_additive [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 vessel ] ] ]	[text] this is an aryballos ; it was created in begin-entity0-creation-time-end and it was painted with painting-technique0 . unlike the other vessels you recently saw , which were created during historical-period0 , this aryballos was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 statue ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_sculpted_by [__arg1 entity0 ] [__arg2 sculptor0 ] ] ] ] [__rst_contrast [__fact_creation_period compare_additive [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 statue ] ] ]	[text] this is a statue ; it was created in begin-entity0-creation-time-end and it was sculpted by sculptor0 . unlike the other statues you recently saw , which were created during historical-period0 , this statue was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 relief ] ] [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] ] [__rst_contrast [__fact_creation_period [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__fact_exhibit_depicts [__arg1 entity0 ] [__arg2 entity0_exhibit_depicts ] ] [__optional_type [__arg1 entityplural ] [__arg2 vessel ] ] ]	[text] this is a relief and it was created in begin-entity0-creation-time-end . unlike the vessels you recently saw , which were created during historical-period0 , this relief was created during historical-period1 . it shows begin-entity0-exhibit-depicts-end . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 kylix ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_painting_technique_used [__arg1 entity0 ] [__arg2 painting_technique0 ] ] ] ] [__rst_contrast [__fact_creation_period [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 lekythos ] ] ]	[text] this is a kylix ; it was created in begin-entity0-creation-time-end and it was painted with painting-technique0 . unlike the lekythoses you recently saw , which were created during historical-period0 , this kylix was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 relief ] ] [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] ] [__rst_contrast [__fact_creation_period compare_additive [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__fact_exhibit_depicts [__arg1 entity0 ] [__arg2 entity0_exhibit_depicts ] ] [__optional_type [__arg1 entityplural ] [__arg2 exhibit ] ] ]	[text] this is a relief and it was created in begin-entity0-creation-time-end . unlike the other exhibits you recently saw , which were created during historical-period0 , this relief was created during historical-period1 . it depicts begin-entity0-exhibit-depicts-end . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 hydria ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_painting_technique_used [__arg1 entity0 ] [__arg2 painting_technique0 ] ] ] ] [__rst_contrast [__fact_creation_period [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 relief ] ] ]	[text] this is a hydria ; it was created in begin-entity0-creation-time-end and it was painted with painting-technique0 . unlike the reliefs you recently saw , which were created during historical-period0 , this hydria was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 aryballos ] ] [__rst_joint [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period0 ] ] [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] ] ] [__rst_contrast [__fact_painting_technique_used [__arg1 entityplural ] [__arg2 painting_technique0 ] ] [__fact_painting_technique_used [__arg1 entity0 ] [__arg2 painting_technique1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 kylix ] ] ]	[text] this is an aryballos and it was created during historical-period0 in begin-entity0-creation-time-end . unlike the kylixes you recently saw , which were painted with painting-technique0 , this aryballos was decorated with painting-technique1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 coin ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_original_location [__arg1 entity0 ] [__arg2 city0 ] ] ] ] [__rst_contrast [__fact_creation_period [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 relief ] ] ]	[text] this is a coin ; it was created in begin-entity0-creation-time-end and it originates from city0 . unlike the reliefs you recently saw , which were created during historical-period0 , this coin was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 hydria ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_painting_technique_used [__arg1 entity0 ] [__arg2 painting_technique0 ] ] ] ] [__rst_contrast [__fact_creation_period [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 statue ] ] ]	[text] this is a hydria ; it was created in begin-entity0-creation-time-end and it was decorated with painting-technique0 . unlike the statues you recently saw , which were created during historical-period0 , this hydria was created during historical-period1 . [/text]
[__content_plan [__rst_contrast [__fact_original_location [__arg1 entityplural ] [__arg2 region0 ] ] [__fact_original_location [__arg1 entity0 ] [__arg2 region1 ] ] ] [__fact_exhibit_story [__arg1 entity0 ] [__arg2 entity0_exhibit_story ] ] [__fact_current_location [__arg1 entity0 ] [__arg2 museum0 ] ] [__fact_exhibit_depicts [__arg1 entity0 ] [__arg2 entity0_exhibit_depicts ] ] [__optional_type [__arg1 entity0 ] [__arg2 tetradrachm ] ] [__optional_type [__arg1 entityplural ] [__arg2 vessel ] ] ]	[text] unlike the vessels you recently saw , which originate from region0 , this tetradrachm was originally from region1 . begin-entity0-exhibit-story-end . now this tetradrachm is exhibited in museum0 . it depicts begin-entity0-exhibit-depicts-end . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 imperial_portrait ] ] [__rst_joint [__fact_exhibit_portrays [__arg1 entity0 ] [__arg2 roman_emperor0 ] ] [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] ] ] [__rst_contrast [__fact_creation_period [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 coin ] ] ]	[text] this is an imperial portrait ; it portrays roman-emperor0 and it was created in begin-entity0-creation-time-end . unlike the coins you recently saw , which were created during historical-period0 , this imperial portrait was created during historical-period1 . [/text]
[__content_plan [__rst_contrast [__fact_original_location [__arg1 entityplural ] [__arg2 region0 ] ] [__fact_original_location [__arg1 entity0 ] [__arg2 region1 ] ] ] [__fact_exhibit_story [__arg1 entity0 ] [__arg2 entity0_exhibit_story ] ] [__fact_current_location [__arg1 entity0 ] [__arg2 museum0 ] ] [__fact_exhibit_depicts [__arg1 entity0 ] [__arg2 entity0_exhibit_depicts ] ] [__optional_type [__arg1 entity0 ] [__arg2 tetradrachm ] ] [__optional_type [__arg1 entityplural ] [__arg2 vessel ] ] ]	[text] unlike the vessels you recently saw , which were originally from region0 , this tetradrachm was originally from region1 . begin-entity0-exhibit-story-end . this tetradrachm is located in museum0 . it shows begin-entity0-exhibit-depicts-end . [/text]
[__content_plan [__rst_contrast [__fact_current_location [__arg1 entityplural ] [__arg2 museum0 ] ] [__fact_current_location [__arg1 entity0 ] [__arg2 museum1 ] ] ] [__fact_exhibit_depicts [__arg1 entity0 ] [__arg2 entity0_exhibit_depicts ] ] [__optional_type [__arg1 entityplural ] [__arg2 coin ] ] [__optional_type [__arg1 entity0 ] [__arg2 prochous ] ] ]	[text] unlike the coins you recently saw , which are currently in museum0 , this prochous is located in museum1 . it depicts begin-entity0-exhibit-depicts-end . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 coin ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_original_location [__arg1 entity0 ] [__arg2 city0 ] ] ] ] [__rst_contrast [__fact_creation_period compare_additive [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 exhibit ] ] ]	[text] this is a coin ; it was created in begin-entity0-creation-time-end and it was originally from city0 . unlike the other exhibits you recently saw , which were created during historical-period0 , this coin was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 white_lekythos ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_original_location [__arg1 entity0 ] [__arg2 region0 ] ] ] ] [__rst_contrast [__fact_creation_period [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 kylix ] ] ]	[text] this is a white lekythos ; it was created in begin-entity0-creation-time-end and it was originally from region0 . unlike the kylixes you recently saw , which were created during historical-period0 , this white lekythos was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 lekythos ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_painting_technique_used [__arg1 entity0 ] [__arg2 painting_technique0 ] ] ] ] [__rst_contrast [__fact_creation_period compare_additive [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 vessel ] ] ]	[text] this is a lekythos ; it was created in begin-entity0-creation-time-end and it was decorated with painting-technique0 . unlike the other vessels you recently saw , which were created during historical-period0 , this lekythos was created during historical-period1 . [/text]
[__content_plan [__rst_elaboration [__fact_type [__arg1 entity0 ] [__arg2 hydria ] ] [__rst_joint [__fact_creation_time [__arg1 entity0 ] [__arg2 entity0_creation_time ] ] [__fact_painting_technique_used [__arg1 entity0 ] [__arg2 painting_technique0 ] ] ] ] [__rst_contrast [__fact_creation_period compare_additive [__arg1 entityplural ] [__arg2 historical_period0 ] ] [__fact_creation_period [__arg1 entity0 ] [__arg2 historical_period1 ] ] ] [__optional_type [__arg1 entityplural ] [__arg2 vessel ] ] ]	[text] this is a hydria ; it was created in begin-entity0-creation-time-end and it was painted with painting-technique0 . unlike the other vessels you recently saw , which were created during historical-period0 , this hydria was created during historical-period1 . [/text]
